SB_coef,awakening_time,paper_id,t0,dataName
1.5,3,2781,27,Empirical
1.5000000000000002,2,2782,27,Empirical
3.0,2,2783,27,Empirical
2.0,1,2784,27,Empirical
-0.7499999999999999,1,2785,27,Empirical
3.555555555555556,2,2786,27,Empirical
0.75,1,2787,27,Empirical
-0.05555555555555547,2,2788,27,Empirical
0.625,1,2789,27,Empirical
-0.25,1,2790,27,Empirical
2.5,1,2791,27,Empirical
2.25,1,2792,27,Empirical
-0.1944444444444446,2,2794,27,Empirical
0.4,1,2795,27,Empirical
0.375,1,2796,27,Empirical
2.0,2,2797,27,Empirical
1.3333333333333333,1,2798,27,Empirical
0.0,0,2799,27,Empirical
0.8333333333333334,1,2800,28,Empirical
1.0,1,2801,28,Empirical
1.75,1,2802,28,Empirical
0.6388888888888887,1,2803,28,Empirical
-0.25,1,2804,28,Empirical
0.0,0,2805,28,Empirical
-0.16666666666666674,2,2806,28,Empirical
-0.5,2,2807,28,Empirical
0.0,0,2808,28,Empirical
0.0,0,2809,28,Empirical
3.0,2,2810,28,Empirical
2.733333333333333,1,2811,28,Empirical
1.0,1,2812,28,Empirical
2.0040404040404045,2,2813,28,Empirical
6.5,1,2814,28,Empirical
-0.4259259259259259,2,2815,28,Empirical
1.777777777777778,1,2816,28,Empirical
0.4181818181818181,2,2817,28,Empirical
1.3333333333333333,1,2818,28,Empirical
1.0,3,2819,28,Empirical
0.9999999999999999,1,2820,28,Empirical
-0.14285714285714285,1,2821,28,Empirical
-1.1916666666666667,1,2822,28,Empirical
1.6666666666666665,1,2823,28,Empirical
0.0,0,2824,28,Empirical
-0.4111111111111112,2,2825,28,Empirical
0.5,1,2826,28,Empirical
1.0,1,2827,28,Empirical
0.6666666666666665,2,2828,28,Empirical
1.4222222222222225,2,2829,28,Empirical
0.3,1,2830,28,Empirical
0.5,1,2831,28,Empirical
-0.4476190476190477,2,2832,28,Empirical
3.5,1,2833,28,Empirical
4.0,3,2834,28,Empirical
0.5,1,2835,28,Empirical
-0.775,2,2836,28,Empirical
2.090909090909091,1,2837,28,Empirical
1.1428571428571428,1,2838,28,Empirical
-0.26839826839826847,1,2839,28,Empirical
0.5,1,2840,28,Empirical
1.2692307692307692,1,2841,28,Empirical
0.25,1,2842,28,Empirical
3.0,1,2843,28,Empirical
1.0,1,2844,28,Empirical
0.0,0,2845,28,Empirical
2.666666666666667,2,2846,28,Empirical
-0.3333333333333333,1,2847,28,Empirical
-0.029629629629629506,1,2848,28,Empirical
0.0,0,2849,28,Empirical
-0.08333333333333333,1,2850,28,Empirical
4.0,1,2851,28,Empirical
-0.05555555555555547,1,2852,28,Empirical
1.0,1,2853,28,Empirical
0.75,1,2854,28,Empirical
2.0,1,2855,28,Empirical
1.25,1,2856,28,Empirical
0.10000000000000013,1,2857,28,Empirical
0.0625,1,2858,28,Empirical
0.15384615384615372,2,2859,28,Empirical
0.8333333333333334,1,2860,28,Empirical
1.5714285714285714,2,2861,28,Empirical
-0.16666666666666666,1,2862,28,Empirical
1.75,1,2863,28,Empirical
2.0,1,2864,28,Empirical
0.07407407407407396,2,2865,28,Empirical
0.16666666666666652,2,2866,28,Empirical
7.0,2,2867,28,Empirical
1.0,1,2868,28,Empirical
0.06349206349206359,1,2871,28,Empirical
-0.3,1,2872,28,Empirical
0.0,0,2873,28,Empirical
1.3333333333333333,1,2874,28,Empirical
3.666666666666667,2,2875,28,Empirical
1.5,1,2876,28,Empirical
1.25,1,2877,28,Empirical
-0.611111111111111,1,2878,28,Empirical
0.5,2,2879,28,Empirical
3.5,1,2880,28,Empirical
-0.16666666666666666,1,2881,28,Empirical
4.857142857142857,1,2882,28,Empirical
0.6666666666666666,1,2883,28,Empirical
-0.44444444444444453,1,2884,28,Empirical
1.6666666666666667,1,2885,28,Empirical
4.0,2,2886,28,Empirical
3.0,2,2887,28,Empirical
0.0,0,2888,28,Empirical
0.0,0,2889,28,Empirical
1.5,1,2890,28,Empirical
3.0,1,2891,28,Empirical
1.0,1,2892,28,Empirical
1.2424242424242424,1,2893,28,Empirical
2.0,2,2894,28,Empirical
0.25,1,2895,28,Empirical
1.375,3,2896,28,Empirical
1.5,1,2897,28,Empirical
0.0,0,2898,28,Empirical
1.0,2,2899,28,Empirical
4.0,1,2900,29,Empirical
0.0,0,2901,29,Empirical
6.5,1,2902,29,Empirical
0.0,0,2903,29,Empirical
2.0,1,2904,29,Empirical
1.25,1,2905,29,Empirical
0.0,0,2906,29,Empirical
3.444444444444444,1,2907,29,Empirical
-0.07936507936507944,2,2908,29,Empirical
0.25,1,2909,29,Empirical
0.0,0,2910,29,Empirical
3.0,1,2911,29,Empirical
2.0,2,2912,29,Empirical
2.5,1,2913,29,Empirical
3.0,1,2914,29,Empirical
1.4285714285714284,1,2915,29,Empirical
1.111111111111111,1,2916,29,Empirical
-0.5499999999999999,2,2917,29,Empirical
1.0,2,2918,29,Empirical
1.5,1,2919,29,Empirical
0.25,2,2920,29,Empirical
1.75,1,2921,29,Empirical
0.2222222222222221,1,2922,29,Empirical
3.0,1,2923,29,Empirical
0.9999999999999999,1,2924,29,Empirical
0.75,1,2926,29,Empirical
2.5,1,2927,29,Empirical
0.9642857142857143,2,2928,29,Empirical
2.0,3,2929,29,Empirical
0.8333333333333334,2,2930,29,Empirical
1.5,3,2931,29,Empirical
1.6666666666666667,1,2932,29,Empirical
0.9,2,2933,29,Empirical
1.0,1,2934,29,Empirical
2.1666666666666665,2,2935,29,Empirical
2.0,1,2936,29,Empirical
0.16666666666666666,1,2937,29,Empirical
-0.37373737373737365,2,2938,29,Empirical
2.5,1,2939,29,Empirical
0.05714285714285716,2,2940,29,Empirical
0.3333333333333333,1,2941,29,Empirical
1.5,1,2942,29,Empirical
0.0,0,2943,29,Empirical
2.111111111111111,1,2944,29,Empirical
1.125,1,2945,29,Empirical
1.8571428571428572,1,2946,29,Empirical
3.5,1,2947,29,Empirical
-0.39285714285714285,1,2948,29,Empirical
4.0,4,2949,29,Empirical
0.0,0,2950,29,Empirical
1.75,3,2951,29,Empirical
0.8166666666666664,2,2952,29,Empirical
0.3333333333333335,2,2953,29,Empirical
-0.8863636363636365,2,2954,29,Empirical
-0.8883928571428571,1,2955,29,Empirical
1.5,1,2956,29,Empirical
-0.14814814814814808,2,2958,29,Empirical
0.0,0,2959,29,Empirical
1.0,1,2960,29,Empirical
2.2,1,2961,29,Empirical
0.0,0,2962,29,Empirical
3.5,1,2963,29,Empirical
-0.7047619047619048,1,2964,29,Empirical
1.125,1,2965,29,Empirical
3.4857142857142858,1,2966,29,Empirical
1.4629629629629628,2,2967,29,Empirical
-0.42857142857142855,1,2968,29,Empirical
1.0,1,2969,29,Empirical
0.325,2,2970,29,Empirical
0.75,1,2971,29,Empirical
3.25,3,2972,29,Empirical
1.0,1,2973,29,Empirical
3.7272727272727275,1,2974,29,Empirical
0.5,1,2975,29,Empirical
-0.7,1,2976,29,Empirical
2.0,1,2977,29,Empirical
1.375,3,2978,29,Empirical
4.111111111111111,5,2979,29,Empirical
1.0,1,2980,29,Empirical
1.111111111111111,2,2981,29,Empirical
0.7777777777777779,1,2982,29,Empirical
0.5,1,2983,29,Empirical
1.0,1,2984,29,Empirical
0.0,0,2985,29,Empirical
0.5,1,2986,29,Empirical
0.06060606060606061,2,2987,29,Empirical
2.0,1,2988,29,Empirical
0.09523809523809512,2,2989,29,Empirical
2.55,1,2990,29,Empirical
3.833333333333334,1,2991,29,Empirical
4.5,1,2992,29,Empirical
-0.12878787878787892,2,2993,29,Empirical
0.09230769230769229,2,2994,29,Empirical
0.375,1,2995,29,Empirical
-0.35714285714285715,1,2996,29,Empirical
1.0714285714285714,2,2997,29,Empirical
-0.5,1,2998,29,Empirical
0.2857142857142855,4,2999,29,Empirical
0.7,1,3000,30,Empirical
5.551115123125783e-17,1,3001,30,Empirical
0.5,1,3002,30,Empirical
2.316666666666667,3,3003,30,Empirical
0.16666666666666666,1,3004,30,Empirical
1.0,1,3005,30,Empirical
0.1,1,3006,30,Empirical
-0.25,1,3007,30,Empirical
1.1666666666666667,1,3008,30,Empirical
4.515151515151516,1,3009,30,Empirical
1.0,1,3010,30,Empirical
4.5,1,3011,30,Empirical
0.125,1,3012,30,Empirical
1.5,1,3013,30,Empirical
2.5,5,3014,30,Empirical
0.5,3,3015,30,Empirical
3.1212121212121207,1,3016,30,Empirical
-0.024999999999999994,2,3017,30,Empirical
0.0,0,3018,30,Empirical
1.5,1,3019,30,Empirical
-0.04444444444444455,1,3020,30,Empirical
2.0,2,3021,30,Empirical
1.75,1,3022,30,Empirical
1.0,1,3023,30,Empirical
5.5,3,3024,30,Empirical
1.3333333333333333,1,3025,30,Empirical
4.25,1,3026,30,Empirical
-0.05555555555555544,2,3027,30,Empirical
2.0,1,3028,30,Empirical
1.1111111111111114,1,3029,30,Empirical
-0.5714285714285715,2,3030,30,Empirical
0.0,0,3031,30,Empirical
2.7222222222222223,2,3032,30,Empirical
2.4,1,3033,30,Empirical
1.5,1,3034,30,Empirical
-0.33333333333333326,2,3035,30,Empirical
1.6111111111111112,1,3036,30,Empirical
0.25,1,3037,30,Empirical
-0.044444444444444536,2,3038,30,Empirical
-0.5,2,3039,30,Empirical
0.16666666666666669,2,3040,30,Empirical
0.75,1,3041,30,Empirical
0.1,1,3042,30,Empirical
1.5,1,3043,30,Empirical
1.5,1,3044,30,Empirical
-0.5930735930735932,1,3045,30,Empirical
0.7222222222222224,2,3046,30,Empirical
0.5,1,3047,30,Empirical
0.8333333333333334,1,3048,30,Empirical
2.5,5,3049,30,Empirical
5.0,2,3050,30,Empirical
0.5,3,3051,30,Empirical
1.0,1,3052,30,Empirical
1.25,1,3053,30,Empirical
1.5000000000000002,2,3054,30,Empirical
0.7777777777777777,1,3055,30,Empirical
6.0,2,3056,30,Empirical
1.0222222222222224,1,3057,30,Empirical
-0.1333333333333333,1,3058,30,Empirical
0.5,1,3059,30,Empirical
3.0,2,3060,30,Empirical
-0.375,2,3061,30,Empirical
4.5,1,3062,30,Empirical
0.0,0,3063,30,Empirical
0.7499999999999999,1,3064,30,Empirical
0.75,1,3065,30,Empirical
0.0,0,3066,30,Empirical
0.2222222222222221,1,3067,30,Empirical
1.0,1,3068,30,Empirical
4.0,1,3069,30,Empirical
-0.39285714285714285,1,3070,30,Empirical
-0.0401785714285714,3,3071,30,Empirical
6.0,1,3072,30,Empirical
0.2518518518518517,2,3073,30,Empirical
0.3333333333333333,1,3074,30,Empirical
1.4343434343434345,1,3075,30,Empirical
-0.2857142857142857,2,3076,30,Empirical
0.5,1,3077,30,Empirical
1.0,1,3078,30,Empirical
4.0,1,3079,30,Empirical
2.166666666666667,1,3080,30,Empirical
2.8888888888888893,1,3081,30,Empirical
1.0,1,3082,30,Empirical
-0.6222222222222222,2,3083,30,Empirical
1.3611111111111112,2,3084,30,Empirical
2.75,1,3085,30,Empirical
-0.6041666666666666,1,3086,30,Empirical
2.0,2,3087,30,Empirical
1.1666666666666667,1,3088,30,Empirical
0.3333333333333333,1,3089,30,Empirical
2.0,1,3090,30,Empirical
2.0,1,3091,30,Empirical
0.8888888888888888,1,3092,30,Empirical
0.3333333333333333,1,3093,30,Empirical
0.9999999999999999,1,3094,30,Empirical
0.0,0,3095,30,Empirical
1.3703703703703707,1,3096,30,Empirical
-0.375,2,3097,30,Empirical
0.10227272727272725,2,3098,30,Empirical
1.0,1,3099,30,Empirical
1.0,1,3100,31,Empirical
-0.6999999999999998,2,3101,31,Empirical
3.444444444444444,1,3102,31,Empirical
1.7058823529411764,2,3103,31,Empirical
1.0,1,3104,31,Empirical
0.5000000000000001,1,3105,31,Empirical
0.0,0,3106,31,Empirical
-0.7864583333333334,2,3107,31,Empirical
4.0,1,3108,31,Empirical
0.5,1,3109,31,Empirical
1.5,2,3111,31,Empirical
3.285714285714286,1,3112,31,Empirical
0.5,1,3113,31,Empirical
0.5,1,3114,31,Empirical
0.8333333333333335,1,3115,31,Empirical
8.0,1,3116,31,Empirical
0.6666666666666667,2,3118,31,Empirical
1.75,3,3119,31,Empirical
0.0,0,3120,31,Empirical
2.0,2,3121,31,Empirical
1.5555555555555554,1,3122,31,Empirical
-0.25,1,3123,31,Empirical
1.0,1,3124,31,Empirical
0.5982905982905982,1,3125,31,Empirical
1.0,1,3126,31,Empirical
0.5,1,3127,31,Empirical
0.42857142857142855,1,3128,31,Empirical
0.6,1,3129,31,Empirical
5.777777777777779,1,3130,31,Empirical
-1.216346153846154,2,3131,31,Empirical
6.0,1,3132,31,Empirical
-1.1102230246251565e-16,1,3133,31,Empirical
-0.04444444444444455,1,3134,31,Empirical
0.6666666666666666,1,3135,31,Empirical
0.0,0,3136,31,Empirical
-0.6041666666666666,1,3138,31,Empirical
1.0,1,3139,31,Empirical
0.0,0,3140,31,Empirical
0.5,1,3141,31,Empirical
0.5,1,3142,31,Empirical
2.5,1,3143,31,Empirical
0.75,1,3144,31,Empirical
-0.6666666666666667,1,3145,31,Empirical
0.6166666666666667,2,3146,31,Empirical
1.0,1,3147,31,Empirical
0.16666666666666666,1,3148,31,Empirical
-0.4423076923076923,3,3149,31,Empirical
0.5,2,3150,31,Empirical
2.583333333333333,1,3151,31,Empirical
-0.16666666666666666,1,3152,31,Empirical
-0.5333333333333333,1,3153,31,Empirical
-0.5416666666666666,1,3154,31,Empirical
0.5714285714285714,2,3155,31,Empirical
3.9999999999999996,4,3156,31,Empirical
0.5,1,3157,31,Empirical
1.0,1,3158,31,Empirical
2.2,1,3159,31,Empirical
1.0,1,3160,31,Empirical
0.0,0,3161,31,Empirical
1.0,1,3162,31,Empirical
0.5,1,3163,31,Empirical
2.0,2,3164,31,Empirical
0.4888888888888891,1,3165,31,Empirical
3.455357142857143,1,3166,31,Empirical
0.7222222222222224,2,3167,31,Empirical
1.3333333333333333,1,3168,31,Empirical
2.0,2,3169,31,Empirical
0.25,2,3170,31,Empirical
3.7272727272727275,1,3171,31,Empirical
-0.42936507936507906,2,3172,31,Empirical
1.0,1,3173,31,Empirical
-0.3333333333333333,1,3174,31,Empirical
1.25,1,3175,31,Empirical
0.75,1,3176,31,Empirical
2.111111111111111,1,3177,31,Empirical
2.0,3,3178,31,Empirical
0.0,0,3179,31,Empirical
-0.3,1,3180,31,Empirical
2.5,1,3181,31,Empirical
0.7391025641025641,3,3182,31,Empirical
-0.16666666666666666,1,3183,31,Empirical
5.0,2,3184,31,Empirical
8.333333333333334,1,3185,31,Empirical
-0.6,1,3186,31,Empirical
-0.04999999999999999,1,3187,31,Empirical
4.303030303030303,1,3188,31,Empirical
1.2666666666666668,1,3189,31,Empirical
0.2222222222222221,1,3190,31,Empirical
0.2261904761904763,2,3191,31,Empirical
0.0,0,3192,31,Empirical
0.0,0,3193,31,Empirical
0.7,1,3194,31,Empirical
0.125,1,3195,31,Empirical
1.0,1,3196,31,Empirical
1.0,1,3197,31,Empirical
3.0,1,3198,31,Empirical
1.5,1,3199,31,Empirical
5.111111111111111,2,3200,32,Empirical
4.333333333333333,1,3201,32,Empirical
1.5000000000000002,1,3203,32,Empirical
0.7,1,3204,32,Empirical
0.8888888888888886,2,3205,32,Empirical
1.0,2,3206,32,Empirical
0.9999999999999999,1,3207,32,Empirical
7.0,1,3208,32,Empirical
2.444444444444444,2,3209,32,Empirical
-0.2499999999999999,1,3210,32,Empirical
2.0,1,3211,32,Empirical
2.5,1,3212,32,Empirical
0.5,1,3213,32,Empirical
0.3333333333333333,1,3214,32,Empirical
-0.044444444444444536,2,3215,32,Empirical
-0.2727272727272727,2,3216,32,Empirical
-0.25,1,3217,32,Empirical
2.0,1,3218,32,Empirical
1.6666666666666665,1,3219,32,Empirical
-0.3333333333333333,1,3220,32,Empirical
0.0,0,3221,32,Empirical
1.0,2,3222,32,Empirical
2.5,1,3223,32,Empirical
0.9999999999999999,2,3224,32,Empirical
0.16666666666666666,1,3225,32,Empirical
0.8333333333333334,1,3226,32,Empirical
3.5,1,3227,32,Empirical
5.5,1,3228,32,Empirical
1.5,1,3229,32,Empirical
1.703703703703704,1,3230,32,Empirical
5.5,1,3231,32,Empirical
-0.1944444444444446,2,3232,32,Empirical
1.0,1,3233,32,Empirical
1.0158730158730156,1,3234,32,Empirical
0.0,0,3235,32,Empirical
0.5,1,3236,32,Empirical
3.0,1,3237,32,Empirical
1.0,1,3238,32,Empirical
0.5,1,3239,32,Empirical
1.0,2,3240,32,Empirical
1.75,1,3241,32,Empirical
1.6666666666666667,1,3242,32,Empirical
0.25,1,3243,32,Empirical
1.0,3,3244,32,Empirical
0.7222222222222224,1,3245,32,Empirical
3.0,2,3246,32,Empirical
2.714285714285714,1,3247,32,Empirical
5.333333333333333,1,3248,32,Empirical
-0.5428571428571429,1,3249,32,Empirical
2.2083333333333335,3,3250,32,Empirical
1.5,1,3251,32,Empirical
0.5,2,3252,32,Empirical
0.5982905982905982,1,3253,32,Empirical
3.0,1,3254,32,Empirical
0.8888888888888886,2,3255,32,Empirical
0.875,1,3256,32,Empirical
0.2,2,3257,32,Empirical
2.0,1,3258,32,Empirical
2.5,1,3259,32,Empirical
2.3333333333333335,1,3260,32,Empirical
1.0,2,3261,32,Empirical
4.222222222222221,2,3262,32,Empirical
2.725,1,3263,32,Empirical
1.0,1,3264,32,Empirical
2.0,1,3265,32,Empirical
-0.4722222222222221,1,3266,32,Empirical
0.9999999999999999,1,3267,32,Empirical
1.5,1,3268,32,Empirical
2.5,1,3269,32,Empirical
-0.044444444444444536,2,3270,32,Empirical
3.3333333333333335,1,3271,32,Empirical
4.0,1,3272,32,Empirical
2.5,1,3274,32,Empirical
1.8333333333333333,1,3275,32,Empirical
-0.375,1,3276,32,Empirical
1.5,1,3278,32,Empirical
0.1416666666666667,2,3279,32,Empirical
2.666666666666667,2,3280,32,Empirical
2.5,1,3281,32,Empirical
-0.5132575757575758,2,3282,32,Empirical
5.0,1,3283,32,Empirical
0.5,1,3284,32,Empirical
1.8571428571428572,1,3285,32,Empirical
0.13888888888888906,1,3286,32,Empirical
0.3,1,3287,32,Empirical
-0.04444444444444455,1,3288,32,Empirical
4.571428571428571,1,3289,32,Empirical
-0.375,1,3290,32,Empirical
3.25,1,3291,32,Empirical
3.571428571428571,1,3292,32,Empirical
2.8888888888888893,2,3293,32,Empirical
0.0,0,3294,32,Empirical
1.25,1,3295,32,Empirical
2.0,2,3296,32,Empirical
1.5,3,3297,32,Empirical
4.0,1,3298,32,Empirical
2.3333333333333335,1,3299,32,Empirical
1.5,1,3300,33,Empirical
3.3571428571428577,1,3301,33,Empirical
1.5,3,3302,33,Empirical
2.0,3,3303,33,Empirical
2.0,1,3304,33,Empirical
0.7,1,3305,33,Empirical
2.0,1,3306,33,Empirical
0.5,1,3307,33,Empirical
1.1481481481481484,1,3308,33,Empirical
2.5,1,3309,33,Empirical
1.0,1,3310,33,Empirical
1.5714285714285714,2,3311,33,Empirical
0.23611111111111122,1,3312,33,Empirical
1.5000000000000002,1,3313,33,Empirical
-0.142857142857143,1,3314,33,Empirical
4.222222222222222,1,3315,33,Empirical
-0.1111111111111111,2,3316,33,Empirical
0.5,1,3317,33,Empirical
1.5,1,3318,33,Empirical
4.0,1,3319,33,Empirical
0.0,0,3320,33,Empirical
1.0,2,3321,33,Empirical
0.7777777777777779,1,3322,33,Empirical
2.5,1,3324,33,Empirical
4.0,1,3325,33,Empirical
4.0,1,3326,33,Empirical
1.5000000000000002,1,3327,33,Empirical
0.5,1,3328,33,Empirical
2.166666666666667,2,3329,33,Empirical
1.8888888888888893,2,3330,33,Empirical
0.42857142857142855,2,3331,33,Empirical
0.5,1,3332,33,Empirical
-0.3,1,3333,33,Empirical
3.4444444444444446,2,3334,33,Empirical
-0.7499999999999999,1,3335,33,Empirical
-0.020833333333333343,2,3336,33,Empirical
4.0,1,3337,33,Empirical
2.5,1,3338,33,Empirical
1.0,2,3339,33,Empirical
0.6666666666666666,1,3340,33,Empirical
0.2222222222222221,1,3341,33,Empirical
1.0,1,3342,33,Empirical
0.0,0,3343,33,Empirical
5.551115123125783e-17,1,3344,33,Empirical
10.0,1,3345,33,Empirical
1.8,1,3346,33,Empirical
1.1111111111111114,1,3347,33,Empirical
1.1428571428571428,1,3348,33,Empirical
1.5,1,3349,33,Empirical
3.0,1,3350,33,Empirical
0.6666666666666666,2,3351,33,Empirical
-1.1041666666666667,2,3352,33,Empirical
2.5,1,3353,33,Empirical
2.0,1,3355,33,Empirical
1.5,1,3356,33,Empirical
-0.14814814814814808,2,3357,33,Empirical
4.5,1,3358,33,Empirical
2.166666666666667,1,3359,33,Empirical
2.0,3,3360,33,Empirical
3.0,1,3361,33,Empirical
1.5,3,3362,33,Empirical
3.0,1,3363,33,Empirical
0.3333333333333333,1,3364,33,Empirical
3.5,1,3365,33,Empirical
0.3,2,3366,33,Empirical
0.75,1,3367,33,Empirical
0.0,0,3368,33,Empirical
3.0,1,3369,33,Empirical
0.0,0,3370,33,Empirical
2.4,1,3371,33,Empirical
4.0,1,3372,33,Empirical
2.0,1,3373,33,Empirical
0.6666666666666665,2,3374,33,Empirical
2.5,1,3375,33,Empirical
0.5,1,3376,33,Empirical
1.0,1,3377,33,Empirical
2.0,1,3378,33,Empirical
0.3333333333333333,1,3379,33,Empirical
1.5,1,3380,33,Empirical
1.1111111111111114,1,3381,33,Empirical
0.0,1,3382,33,Empirical
-0.2,2,3383,33,Empirical
1.0625,1,3384,33,Empirical
1.5,1,3385,33,Empirical
1.5,1,3386,33,Empirical
2.4444444444444446,1,3387,33,Empirical
0.5,1,3388,33,Empirical
1.8888888888888888,2,3389,33,Empirical
1.5,1,3390,33,Empirical
0.2222222222222221,1,3391,33,Empirical
1.7333333333333332,1,3392,33,Empirical
-0.14285714285714285,2,3393,33,Empirical
1.7333333333333332,1,3394,33,Empirical
2.0999999999999996,1,3395,33,Empirical
0.0,0,3396,33,Empirical
0.375,1,3397,33,Empirical
1.5,1,3398,33,Empirical
0.14285714285714285,1,3399,33,Empirical
4.0,2,3400,34,Empirical
-0.19047619047619047,1,3402,34,Empirical
4.5,1,3403,34,Empirical
2.5,1,3404,34,Empirical
3.0,1,3405,34,Empirical
1.5,1,3406,34,Empirical
0.4,1,3407,34,Empirical
0.5000000000000001,1,3408,34,Empirical
4.066666666666666,2,3409,34,Empirical
0.6666666666666666,1,3410,34,Empirical
-0.04444444444444455,1,3411,34,Empirical
1.8571428571428572,1,3412,34,Empirical
1.487179487179487,1,3413,34,Empirical
1.5,1,3414,34,Empirical
0.5,1,3415,34,Empirical
1.642857142857143,1,3416,34,Empirical
5.0,1,3417,34,Empirical
2.0999999999999996,4,3418,34,Empirical
2.0,1,3419,34,Empirical
-0.11111111111111115,2,3420,34,Empirical
1.8,1,3421,34,Empirical
0.25,1,3422,34,Empirical
1.125,1,3423,34,Empirical
0.0,0,3424,34,Empirical
4.0,2,3425,34,Empirical
2.0,1,3426,34,Empirical
0.046296296296296155,1,3427,34,Empirical
1.0,1,3428,34,Empirical
0.8125,2,3429,34,Empirical
1.777777777777778,1,3430,34,Empirical
4.0,2,3431,34,Empirical
2.0,1,3432,34,Empirical
-0.05,1,3433,34,Empirical
1.0,1,3434,34,Empirical
0.7,1,3435,34,Empirical
2.857142857142857,1,3436,34,Empirical
1.1296296296296293,1,3437,34,Empirical
2.0,4,3439,34,Empirical
4.3999999999999995,1,3440,34,Empirical
5.0,1,3441,34,Empirical
0.7777777777777779,2,3442,34,Empirical
2.3333333333333335,1,3443,34,Empirical
0.0,0,3444,34,Empirical
1.0,1,3445,34,Empirical
3.0,2,3446,34,Empirical
0.5,1,3447,34,Empirical
-0.9097222222222222,1,3448,34,Empirical
2.0,1,3449,34,Empirical
0.0,0,3450,34,Empirical
0.5,1,3451,34,Empirical
1.4285714285714284,1,3452,34,Empirical
1.0,1,3453,34,Empirical
1.3333333333333333,1,3454,34,Empirical
0.39999999999999986,1,3455,34,Empirical
1.5,3,3456,34,Empirical
0.375,1,3457,34,Empirical
4.5,1,3458,34,Empirical
0.8,1,3459,34,Empirical
1.2666666666666668,1,3460,34,Empirical
2.5,1,3461,34,Empirical
1.5,1,3462,34,Empirical
3.0,2,3463,34,Empirical
-0.05555555555555547,2,3464,34,Empirical
0.5,1,3465,34,Empirical
0.625,1,3466,34,Empirical
0.26190476190476186,2,3467,34,Empirical
-0.44444444444444436,2,3468,34,Empirical
0.9545454545454544,1,3469,34,Empirical
2.375,3,3470,34,Empirical
1.75,1,3471,34,Empirical
1.8,1,3472,34,Empirical
1.6666666666666667,1,3473,34,Empirical
1.8,1,3474,34,Empirical
1.25,1,3475,34,Empirical
6.7407407407407405,1,3476,34,Empirical
6.842105263157895,1,3477,34,Empirical
3.909090909090909,1,3478,34,Empirical
1.777777777777778,1,3479,34,Empirical
0.0,0,3480,34,Empirical
1.0,1,3481,34,Empirical
0.10000000000000013,1,3482,34,Empirical
2.0,2,3483,34,Empirical
3.4444444444444446,1,3484,34,Empirical
0.4166666666666667,1,3485,34,Empirical
1.3333333333333333,1,3486,34,Empirical
2.5,5,3487,34,Empirical
3.0,1,3489,34,Empirical
1.5,1,3490,34,Empirical
5.0,1,3491,34,Empirical
0.0,0,3492,34,Empirical
0.25,1,3493,34,Empirical
-0.2,2,3494,34,Empirical
0.5,1,3495,34,Empirical
1.0,1,3496,34,Empirical
1.375,1,3497,34,Empirical
1.0,2,3498,34,Empirical
1.25,1,3499,34,Empirical
0.8,1,3500,35,Empirical
2.0,1,3501,35,Empirical
3.5,1,3502,35,Empirical
0.9999999999999999,1,3503,35,Empirical
3.0,1,3504,35,Empirical
2.0,2,3505,35,Empirical
2.2777777777777777,2,3506,35,Empirical
1.0,2,3507,35,Empirical
1.3333333333333333,1,3508,35,Empirical
2.0,1,3509,35,Empirical
4.333333333333333,2,3510,35,Empirical
0.25,1,3511,35,Empirical
1.4285714285714284,1,3512,35,Empirical
1.0,1,3513,35,Empirical
0.0,0,3514,35,Empirical
1.0,1,3515,35,Empirical
0.303030303030303,2,3516,35,Empirical
1.0666666666666667,1,3517,35,Empirical
-0.375,3,3518,35,Empirical
-0.3809523809523809,1,3519,35,Empirical
0.5,1,3520,35,Empirical
0.5,1,3521,35,Empirical
0.4074074074074075,2,3522,35,Empirical
1.2,1,3523,35,Empirical
2.75,1,3524,35,Empirical
-0.47916666666666663,2,3525,35,Empirical
1.6666666666666665,1,3526,35,Empirical
-0.7864583333333334,2,3527,35,Empirical
-0.34586466165413526,2,3528,35,Empirical
1.0,2,3529,35,Empirical
0.08333333333333333,1,3530,35,Empirical
1.0,2,3531,35,Empirical
-0.14285714285714285,2,3532,35,Empirical
1.0,1,3533,35,Empirical
0.13333333333333322,2,3534,35,Empirical
1.0,2,3535,35,Empirical
0.0,0,3536,35,Empirical
4.0,1,3537,35,Empirical
-0.44444444444444436,2,3538,35,Empirical
0.0,0,3539,35,Empirical
0.0,0,3540,35,Empirical
4.111111111111111,1,3541,35,Empirical
0.05833333333333324,2,3542,35,Empirical
2.5,1,3543,35,Empirical
1.5,1,3544,35,Empirical
-0.05555555555555547,1,3545,35,Empirical
0.5,1,3546,35,Empirical
7.0,1,3547,35,Empirical
0.0,0,3548,35,Empirical
-0.46875,2,3549,35,Empirical
3.5,1,3550,35,Empirical
0.35714285714285715,1,3551,35,Empirical
1.125,1,3552,35,Empirical
2.0,1,3553,35,Empirical
2.666666666666667,1,3554,35,Empirical
0.75,2,3555,35,Empirical
2.4444444444444446,1,3556,35,Empirical
0.5,1,3557,35,Empirical
2.0,1,3558,35,Empirical
0.10000000000000013,1,3559,35,Empirical
3.0,2,3560,35,Empirical
2.333333333333333,2,3561,35,Empirical
-0.1944444444444446,2,3562,35,Empirical
0.0,0,3563,35,Empirical
1.5,1,3564,35,Empirical
0.35714285714285715,1,3565,35,Empirical
