new,accumulated,year,label,paper_id,dataName
0,45,2010,All,2303,PA
0,39,2010,All,2304,PA
0,33,2010,All,2305,PA
0,35,2010,All,2306,PA
0,27,2010,All,2307,PA
0,37,2010,All,2308,PA
0,40,2010,All,2309,PA
0,48,2010,All,2310,PA
0,40,2010,All,2311,PA
0,46,2010,All,2312,PA
0,36,2010,All,2313,PA
0,28,2010,All,2314,PA
0,33,2010,All,2315,PA
0,39,2010,All,2316,PA
0,30,2010,All,2317,PA
0,30,2010,All,2318,PA
0,48,2010,All,2319,PA
0,44,2010,All,2320,PA
0,30,2010,All,2321,PA
0,26,2010,All,2322,PA
0,25,2010,All,2323,PA
0,32,2010,All,2324,PA
0,37,2010,All,2325,PA
0,43,2010,All,2326,PA
0,26,2010,All,2327,PA
0,26,2010,All,2328,PA
0,34,2010,All,2329,PA
0,24,2010,All,2330,PA
0,39,2010,All,2331,PA
0,33,2010,All,2332,PA
0,32,2010,All,2333,PA
0,27,2010,All,2334,PA
0,36,2010,All,2335,PA
0,29,2010,All,2336,PA
0,23,2010,All,2337,PA
0,37,2010,All,2338,PA
0,42,2010,All,2339,PA
0,38,2010,All,2340,PA
0,28,2010,All,2341,PA
0,19,2010,All,2342,PA
0,23,2010,All,2343,PA
0,35,2010,All,2344,PA
0,19,2010,All,2345,PA
0,34,2010,All,2346,PA
0,46,2010,All,2347,PA
0,46,2010,All,2348,PA
0,36,2010,All,2349,PA
0,34,2010,All,2350,PA
0,53,2010,All,2351,PA
0,26,2010,All,2352,PA
0,44,2010,All,2353,PA
0,26,2010,All,2354,PA
0,41,2010,All,2355,PA
0,22,2010,All,2356,PA
0,33,2010,All,2357,PA
0,27,2010,All,2358,PA
0,30,2010,All,2359,PA
0,25,2010,All,2360,PA
0,34,2010,All,2361,PA
0,38,2010,All,2362,PA
0,32,2010,All,2363,PA
0,45,2010,All,2364,PA
0,30,2010,All,2365,PA
0,34,2010,All,2366,PA
0,27,2010,All,2367,PA
0,27,2010,All,2368,PA
0,33,2010,All,2369,PA
0,26,2010,All,2370,PA
0,31,2010,All,2371,PA
0,38,2010,All,2372,PA
0,33,2010,All,2373,PA
0,32,2010,All,2374,PA
0,37,2010,All,2375,PA
0,17,2010,All,2376,PA
0,34,2010,All,2377,PA
0,24,2010,All,2378,PA
0,29,2010,All,2379,PA
0,39,2010,All,2380,PA
0,41,2010,All,2381,PA
0,17,2010,All,2382,PA
0,30,2010,All,2383,PA
0,40,2010,All,2384,PA
0,27,2010,All,2385,PA
0,28,2010,All,2386,PA
0,41,2010,All,2387,PA
0,37,2010,All,2388,PA
0,27,2010,All,2389,PA
0,34,2010,All,2390,PA
0,18,2010,All,2391,PA
0,31,2010,All,2392,PA
0,38,2010,All,2393,PA
0,27,2010,All,2394,PA
0,30,2010,All,2395,PA
0,38,2010,All,2396,PA
0,30,2010,All,2397,PA
0,30,2010,All,2398,PA
0,20,2010,All,2399,PA
0,41,2010,All,2400,PA
0,28,2010,All,2401,PA
0,35,2010,All,2402,PA
0,33,2010,All,2403,PA
0,43,2010,All,2404,PA
0,33,2010,All,2405,PA
0,32,2010,All,2406,PA
0,38,2010,All,2407,PA
0,47,2010,All,2408,PA
0,31,2010,All,2409,PA
0,40,2010,All,2410,PA
0,21,2010,All,2411,PA
0,37,2010,All,2412,PA
0,24,2010,All,2413,PA
0,40,2010,All,2414,PA
0,40,2010,All,2415,PA
0,35,2010,All,2416,PA
0,28,2010,All,2417,PA
0,32,2010,All,2418,PA
0,20,2010,All,2419,PA
0,37,2010,All,2420,PA
0,37,2010,All,2421,PA
0,22,2010,All,2422,PA
0,35,2010,All,2423,PA
0,34,2010,All,2424,PA
0,26,2010,All,2425,PA
0,45,2010,All,2426,PA
0,34,2010,All,2427,PA
0,39,2010,All,2428,PA
0,34,2010,All,2429,PA
0,32,2010,All,2430,PA
0,38,2010,All,2431,PA
0,35,2010,All,2432,PA
0,28,2010,All,2433,PA
0,37,2010,All,2434,PA
0,40,2010,All,2435,PA
0,28,2010,All,2436,PA
0,20,2010,All,2437,PA
0,29,2010,All,2438,PA
0,39,2010,All,2439,PA
0,24,2010,All,2440,PA
0,34,2010,All,2441,PA
0,41,2010,All,2442,PA
0,26,2010,All,2443,PA
0,28,2010,All,2444,PA
0,39,2010,All,2445,PA
0,30,2010,All,2446,PA
0,36,2010,All,2447,PA
0,16,2010,All,2448,PA
0,29,2010,All,2449,PA
0,33,2010,All,2450,PA
0,39,2010,All,2451,PA
0,28,2010,All,2452,PA
0,15,2010,All,2453,PA
0,36,2010,All,2454,PA
0,26,2010,All,2455,PA
0,23,2010,All,2456,PA
0,20,2010,All,2457,PA
0,18,2010,All,2458,PA
0,39,2010,All,2459,PA
0,30,2010,All,2460,PA
0,32,2010,All,2461,PA
0,45,2010,All,2462,PA
0,22,2010,All,2463,PA
0,26,2010,All,2464,PA
0,33,2010,All,2465,PA
0,24,2010,All,2466,PA
0,33,2010,All,2467,PA
0,37,2010,All,2468,PA
0,20,2010,All,2469,PA
0,28,2010,All,2470,PA
0,34,2010,All,2471,PA
0,32,2010,All,2472,PA
0,30,2010,All,2473,PA
0,42,2010,All,2474,PA
0,32,2010,All,2475,PA
0,23,2010,All,2476,PA
0,32,2010,All,2477,PA
0,28,2010,All,2478,PA
0,20,2010,All,2479,PA
0,28,2010,All,2480,PA
0,34,2010,All,2481,PA
0,33,2010,All,2482,PA
0,29,2010,All,2483,PA
0,22,2010,All,2484,PA
0,32,2010,All,2485,PA
0,34,2010,All,2486,PA
0,40,2010,All,2487,PA
0,29,2010,All,2488,PA
0,19,2010,All,2489,PA
0,27,2010,All,2490,PA
0,29,2010,All,2491,PA
0,36,2010,All,2492,PA
0,24,2010,All,2493,PA
0,35,2010,All,2494,PA
0,39,2010,All,2495,PA
0,37,2010,All,2496,PA
0,29,2010,All,2497,PA
0,42,2010,All,2498,PA
0,30,2010,All,2499,PA
0,26,2010,All,2500,PA
0,29,2010,All,2501,PA
0,32,2010,All,2502,PA
0,27,2010,All,2503,PA
0,32,2010,All,2504,PA
0,27,2010,All,2505,PA
0,17,2010,All,2506,PA
0,29,2010,All,2507,PA
0,27,2010,All,2508,PA
0,34,2010,All,2509,PA
0,40,2010,All,2510,PA
0,24,2010,All,2511,PA
0,32,2010,All,2512,PA
0,27,2010,All,2513,PA
0,14,2010,All,2514,PA
0,27,2010,All,2515,PA
0,41,2010,All,2516,PA
0,33,2010,All,2517,PA
0,33,2010,All,2518,PA
0,20,2010,All,2519,PA
0,22,2010,All,2520,PA
0,30,2010,All,2521,PA
0,20,2010,All,2522,PA
0,27,2010,All,2523,PA
0,26,2010,All,2524,PA
0,35,2010,All,2525,PA
0,32,2010,All,2526,PA
0,31,2010,All,2527,PA
0,35,2010,All,2528,PA
0,16,2010,All,2529,PA
0,35,2010,All,2530,PA
0,25,2010,All,2531,PA
0,39,2010,All,2532,PA
0,15,2010,All,2533,PA
0,20,2010,All,2534,PA
0,23,2010,All,2535,PA
0,30,2010,All,2536,PA
0,26,2010,All,2537,PA
0,35,2010,All,2538,PA
0,21,2010,All,2539,PA
0,28,2010,All,2540,PA
0,40,2010,All,2541,PA
0,44,2010,All,2542,PA
0,19,2010,All,2543,PA
0,43,2010,All,2544,PA
0,17,2010,All,2545,PA
0,38,2010,All,2546,PA
0,28,2010,All,2547,PA
0,38,2010,All,2548,PA
0,32,2010,All,2549,PA
0,23,2010,All,2550,PA
0,19,2010,All,2551,PA
0,37,2010,All,2552,PA
0,28,2010,All,2553,PA
0,25,2010,All,2554,PA
0,23,2010,All,2555,PA
0,27,2010,All,2556,PA
0,25,2010,All,2557,PA
0,33,2010,All,2558,PA
0,29,2010,All,2559,PA
0,28,2010,All,2560,PA
0,41,2010,All,2561,PA
0,37,2010,All,2562,PA
0,23,2010,All,2563,PA
0,29,2010,All,2564,PA
0,22,2010,All,2565,PA
0,27,2010,All,2566,PA
0,37,2010,All,2567,PA
0,22,2010,All,2568,PA
0,14,2010,All,2569,PA
0,25,2010,All,2570,PA
0,23,2010,All,2571,PA
0,33,2010,All,2572,PA
0,23,2010,All,2573,PA
0,39,2010,All,2574,PA
0,52,2010,All,2575,PA
0,36,2010,All,2576,PA
0,19,2010,All,2577,PA
0,48,2010,All,2578,PA
0,26,2010,All,2579,PA
0,29,2010,All,2580,PA
0,29,2010,All,2581,PA
0,52,2010,All,2582,PA
0,42,2010,All,2583,PA
0,15,2010,All,2584,PA
0,34,2010,All,2585,PA
0,29,2010,All,2586,PA
0,36,2010,All,2587,PA
0,29,2010,All,2588,PA
0,22,2010,All,2589,PA
0,30,2010,All,2590,PA
0,21,2010,All,2591,PA
0,31,2010,All,2592,PA
0,19,2010,All,2593,PA
0,20,2010,All,2594,PA
0,50,2010,All,2595,PA
0,42,2010,All,2596,PA
0,32,2010,All,2597,PA
0,27,2010,All,2598,PA
0,25,2010,All,2599,PA
0,34,2010,All,2600,PA
0,31,2010,All,2601,PA
0,31,2010,All,2602,PA
0,14,2010,All,2603,PA
0,31,2010,All,2604,PA
0,36,2010,All,2605,PA
0,31,2010,All,2606,PA
0,31,2010,All,2607,PA
0,19,2010,All,2608,PA
0,21,2010,All,2609,PA
0,28,2010,All,2610,PA
0,30,2010,All,2611,PA
0,19,2010,All,2612,PA
0,54,2010,All,2613,PA
0,22,2010,All,2614,PA
0,22,2010,All,2615,PA
0,30,2010,All,2616,PA
0,31,2010,All,2617,PA
0,30,2010,All,2618,PA
0,26,2010,All,2619,PA
0,26,2010,All,2620,PA
0,30,2010,All,2621,PA
0,23,2010,All,2622,PA
0,32,2010,All,2623,PA
0,27,2010,All,2624,PA
0,38,2010,All,2625,PA
0,32,2010,All,2626,PA
0,22,2010,All,2627,PA
0,25,2010,All,2628,PA
0,30,2010,All,2629,PA
0,33,2010,All,2630,PA
0,31,2010,All,2631,PA
0,27,2010,All,2632,PA
0,41,2010,All,2633,PA
0,22,2010,All,2634,PA
0,21,2010,All,2635,PA
0,28,2010,All,2636,PA
0,34,2010,All,2637,PA
0,28,2010,All,2638,PA
0,31,2010,All,2639,PA
0,40,2010,All,2640,PA
0,27,2010,All,2641,PA
0,22,2010,All,2642,PA
0,27,2010,All,2643,PA
0,37,2010,All,2644,PA
0,22,2010,All,2645,PA
0,31,2010,All,2646,PA
0,32,2010,All,2647,PA
0,25,2010,All,2648,PA
0,24,2010,All,2649,PA
0,38,2010,All,2650,PA
0,31,2010,All,2651,PA
0,28,2010,All,2652,PA
0,23,2010,All,2653,PA
0,34,2010,All,2654,PA
0,35,2010,All,2655,PA
0,22,2010,All,2656,PA
0,19,2010,All,2657,PA
0,33,2010,All,2658,PA
0,30,2010,All,2659,PA
0,44,2010,All,2660,PA
0,27,2010,All,2661,PA
0,22,2010,All,2662,PA
0,25,2010,All,2663,PA
0,39,2010,All,2664,PA
0,21,2010,All,2665,PA
0,29,2010,All,2666,PA
0,25,2010,All,2667,PA
0,37,2010,All,2668,PA
0,30,2010,All,2669,PA
0,34,2010,All,2670,PA
0,32,2010,All,2671,PA
0,31,2010,All,2672,PA
0,27,2010,All,2673,PA
0,22,2010,All,2674,PA
0,27,2010,All,2675,PA
0,15,2010,All,2676,PA
0,31,2010,All,2677,PA
0,33,2010,All,2678,PA
0,29,2010,All,2679,PA
0,28,2010,All,2680,PA
0,32,2010,All,2681,PA
0,18,2010,All,2682,PA
0,28,2010,All,2683,PA
0,25,2010,All,2684,PA
0,41,2010,All,2685,PA
0,25,2010,All,2686,PA
0,15,2010,All,2687,PA
0,21,2010,All,2688,PA
0,34,2010,All,2689,PA
0,21,2010,All,2690,PA
0,26,2010,All,2691,PA
0,30,2010,All,2692,PA
0,23,2010,All,2693,PA
0,30,2010,All,2694,PA
0,17,2010,All,2695,PA
0,33,2010,All,2696,PA
0,35,2010,All,2697,PA
0,37,2010,All,2698,PA
0,34,2010,All,2699,PA
0,23,2010,All,2700,PA
0,26,2010,All,2701,PA
0,30,2010,All,2702,PA
0,24,2010,All,2703,PA
0,31,2010,All,2704,PA
0,15,2010,All,2705,PA
0,13,2010,All,2706,PA
0,26,2010,All,2707,PA
0,33,2010,All,2708,PA
0,34,2010,All,2709,PA
0,40,2010,All,2710,PA
0,28,2010,All,2711,PA
0,26,2010,All,2712,PA
0,30,2010,All,2713,PA
0,31,2010,All,2714,PA
0,26,2010,All,2715,PA
0,24,2010,All,2716,PA
0,29,2010,All,2717,PA
0,28,2010,All,2718,PA
0,26,2010,All,2719,PA
0,32,2010,All,2720,PA
0,34,2010,All,2721,PA
0,22,2010,All,2722,PA
0,49,2010,All,2723,PA
0,32,2010,All,2724,PA
0,21,2010,All,2725,PA
0,38,2010,All,2726,PA
0,27,2010,All,2727,PA
0,30,2010,All,2728,PA
0,24,2010,All,2729,PA
0,37,2010,All,2730,PA
0,36,2010,All,2731,PA
0,27,2010,All,2732,PA
0,18,2010,All,2733,PA
0,32,2010,All,2734,PA
0,32,2010,All,2735,PA
0,27,2010,All,2736,PA
0,24,2010,All,2737,PA
0,42,2010,All,2738,PA
0,27,2010,All,2739,PA
0,23,2010,All,2740,PA
0,36,2010,All,2741,PA
0,21,2010,All,2742,PA
0,36,2010,All,2743,PA
0,22,2010,All,2744,PA
0,25,2010,All,2745,PA
0,37,2010,All,2746,PA
0,19,2010,All,2747,PA
0,32,2010,All,2748,PA
0,30,2010,All,2749,PA
0,21,2010,All,2750,PA
0,23,2010,All,2751,PA
0,37,2010,All,2752,PA
0,20,2010,All,2753,PA
0,24,2010,All,2754,PA
0,26,2010,All,2755,PA
0,32,2010,All,2756,PA
0,20,2010,All,2757,PA
0,30,2010,All,2758,PA
0,39,2010,All,2759,PA
0,29,2010,All,2760,PA
0,12,2010,All,2761,PA
0,17,2010,All,2762,PA
0,35,2010,All,2763,PA
0,27,2010,All,2764,PA
0,36,2010,All,2765,PA
0,22,2010,All,2766,PA
0,44,2010,All,2767,PA
0,38,2010,All,2768,PA
0,23,2010,All,2769,PA
0,27,2010,All,2770,PA
0,33,2010,All,2771,PA
0,36,2010,All,2772,PA
0,21,2010,All,2773,PA
0,29,2010,All,2774,PA
0,31,2010,All,2775,PA
0,37,2010,All,2776,PA
0,32,2010,All,2777,PA
0,26,2010,All,2778,PA
0,24,2010,All,2779,PA
0,29,2010,All,2780,PA
0,24,2010,All,2781,PA
0,22,2010,All,2782,PA
0,16,2010,All,2783,PA
0,35,2010,All,2784,PA
0,38,2010,All,2785,PA
0,19,2010,All,2786,PA
0,33,2010,All,2787,PA
0,23,2010,All,2788,PA
0,19,2010,All,2789,PA
0,32,2010,All,2790,PA
0,33,2010,All,2791,PA
0,26,2010,All,2792,PA
0,27,2010,All,2793,PA
0,18,2010,All,2794,PA
0,28,2010,All,2795,PA
0,23,2010,All,2796,PA
0,35,2010,All,2797,PA
0,30,2010,All,2798,PA
0,20,2010,All,2799,PA
0,30,2010,All,2800,PA
0,29,2010,All,2801,PA
0,31,2010,All,2802,PA
0,22,2010,All,2803,PA
0,18,2010,All,2804,PA
0,36,2010,All,2805,PA
0,28,2010,All,2806,PA
0,27,2010,All,2807,PA
0,24,2010,All,2808,PA
0,19,2010,All,2809,PA
0,41,2010,All,2810,PA
0,23,2010,All,2811,PA
0,20,2010,All,2812,PA
0,27,2010,All,2813,PA
0,28,2010,All,2814,PA
0,30,2010,All,2815,PA
0,45,2010,All,2816,PA
0,16,2010,All,2817,PA
0,21,2010,All,2818,PA
0,52,2010,All,2819,PA
0,41,2010,All,2820,PA
0,35,2010,All,2821,PA
0,25,2010,All,2822,PA
0,27,2010,All,2823,PA
0,27,2010,All,2824,PA
0,24,2010,All,2825,PA
0,31,2010,All,2826,PA
0,29,2010,All,2827,PA
0,26,2010,All,2828,PA
0,24,2010,All,2829,PA
0,41,2010,All,2830,PA
0,39,2010,All,2831,PA
0,36,2010,All,2832,PA
0,38,2010,All,2833,PA
0,34,2010,All,2834,PA
0,31,2010,All,2835,PA
0,33,2010,All,2836,PA
0,20,2010,All,2837,PA
0,44,2010,All,2838,PA
0,30,2010,All,2839,PA
0,37,2010,All,2840,PA
0,36,2010,All,2841,PA
0,38,2010,All,2842,PA
0,19,2010,All,2843,PA
0,20,2010,All,2844,PA
0,23,2010,All,2845,PA
0,32,2010,All,2846,PA
0,12,2010,All,2847,PA
0,34,2010,All,2848,PA
0,43,2010,All,2849,PA
0,31,2010,All,2850,PA
0,19,2010,All,2851,PA
0,31,2010,All,2852,PA
0,22,2010,All,2853,PA
0,29,2010,All,2854,PA
0,40,2010,All,2855,PA
0,24,2010,All,2856,PA
0,21,2010,All,2857,PA
0,20,2010,All,2858,PA
0,21,2010,All,2859,PA
0,15,2010,All,2860,PA
0,28,2010,All,2861,PA
0,35,2010,All,2862,PA
0,33,2010,All,2863,PA
0,23,2010,All,2864,PA
0,17,2010,All,2865,PA
0,16,2010,All,2866,PA
0,20,2010,All,2867,PA
0,23,2010,All,2868,PA
0,27,2010,All,2869,PA
0,28,2010,All,2870,PA
0,26,2010,All,2871,PA
0,34,2010,All,2872,PA
0,34,2010,All,2873,PA
0,23,2010,All,2874,PA
0,32,2010,All,2875,PA
0,23,2010,All,2876,PA
0,23,2010,All,2877,PA
0,23,2010,All,2878,PA
0,21,2010,All,2879,PA
0,25,2010,All,2880,PA
0,33,2010,All,2881,PA
0,26,2010,All,2882,PA
0,27,2010,All,2883,PA
0,23,2010,All,2884,PA
0,28,2010,All,2885,PA
0,24,2010,All,2886,PA
0,25,2010,All,2887,PA
0,23,2010,All,2888,PA
0,25,2010,All,2889,PA
0,20,2010,All,2890,PA
0,23,2010,All,2891,PA
0,29,2010,All,2892,PA
0,17,2010,All,2893,PA
0,28,2010,All,2894,PA
0,48,2010,All,2895,PA
0,20,2010,All,2896,PA
0,21,2010,All,2897,PA
0,32,2010,All,2898,PA
0,20,2010,All,2899,PA
0,26,2010,All,2900,PA
0,24,2010,All,2901,PA
0,23,2010,All,2902,PA
0,33,2010,All,2903,PA
0,19,2010,All,2904,PA
0,25,2010,All,2905,PA
0,31,2010,All,2906,PA
0,20,2010,All,2907,PA
0,30,2010,All,2908,PA
0,19,2010,All,2909,PA
0,24,2010,All,2910,PA
0,20,2010,All,2911,PA
0,14,2010,All,2912,PA
0,32,2010,All,2913,PA
0,20,2010,All,2914,PA
0,11,2010,All,2915,PA
0,21,2010,All,2916,PA
0,28,2010,All,2917,PA
0,32,2010,All,2918,PA
0,25,2010,All,2919,PA
0,16,2010,All,2920,PA
0,29,2010,All,2921,PA
0,23,2010,All,2922,PA
0,37,2010,All,2923,PA
0,18,2010,All,2924,PA
0,23,2010,All,2925,PA
0,28,2010,All,2926,PA
0,25,2010,All,2927,PA
0,31,2010,All,2928,PA
0,32,2010,All,2929,PA
0,25,2010,All,2930,PA
0,25,2010,All,2931,PA
0,25,2010,All,2932,PA
0,14,2010,All,2933,PA
0,34,2010,All,2934,PA
0,31,2010,All,2935,PA
0,22,2010,All,2936,PA
0,16,2010,All,2937,PA
0,23,2010,All,2938,PA
0,27,2010,All,2939,PA
0,21,2010,All,2940,PA
0,14,2010,All,2941,PA
0,29,2010,All,2942,PA
0,32,2010,All,2943,PA
0,36,2010,All,2944,PA
0,18,2010,All,2945,PA
0,30,2010,All,2946,PA
0,28,2010,All,2947,PA
0,23,2010,All,2948,PA
0,24,2010,All,2949,PA
0,21,2010,All,2950,PA
0,37,2010,All,2951,PA
0,38,2010,All,2952,PA
0,18,2010,All,2953,PA
0,27,2010,All,2954,PA
0,28,2010,All,2955,PA
0,19,2010,All,2956,PA
0,39,2010,All,2957,PA
0,25,2010,All,2958,PA
0,29,2010,All,2959,PA
0,33,2010,All,2960,PA
0,27,2010,All,2961,PA
0,21,2010,All,2962,PA
0,33,2010,All,2963,PA
0,20,2010,All,2964,PA
0,23,2010,All,2965,PA
0,36,2010,All,2966,PA
0,25,2010,All,2967,PA
0,21,2010,All,2968,PA
0,27,2010,All,2969,PA
0,14,2010,All,2970,PA
0,30,2010,All,2971,PA
0,35,2010,All,2972,PA
0,28,2010,All,2973,PA
0,25,2010,All,2974,PA
0,25,2010,All,2975,PA
0,32,2010,All,2976,PA
0,17,2010,All,2977,PA
0,34,2010,All,2978,PA
0,23,2010,All,2979,PA
0,30,2010,All,2980,PA
0,28,2010,All,2981,PA
0,20,2010,All,2982,PA
0,25,2010,All,2983,PA
0,20,2010,All,2984,PA
0,30,2010,All,2985,PA
0,29,2010,All,2986,PA
0,25,2010,All,2987,PA
0,27,2010,All,2988,PA
0,19,2010,All,2989,PA
0,16,2010,All,2990,PA
0,21,2010,All,2991,PA
0,23,2010,All,2992,PA
0,26,2010,All,2993,PA
0,23,2010,All,2994,PA
0,25,2010,All,2995,PA
0,27,2010,All,2996,PA
0,30,2010,All,2997,PA
0,24,2010,All,2998,PA
0,26,2010,All,2999,PA
0,15,2010,All,3000,PA
0,53,2010,All,3001,PA
0,27,2010,All,3002,PA
0,17,2010,All,3003,PA
0,18,2010,All,3004,PA
0,22,2010,All,3005,PA
0,26,2010,All,3006,PA
0,30,2010,All,3007,PA
0,19,2010,All,3008,PA
0,18,2010,All,3009,PA
0,21,2010,All,3010,PA
0,13,2010,All,3011,PA
0,19,2010,All,3012,PA
0,29,2010,All,3013,PA
0,12,2010,All,3014,PA
0,29,2010,All,3015,PA
0,31,2010,All,3016,PA
0,19,2010,All,3017,PA
0,19,2010,All,3018,PA
0,17,2010,All,3019,PA
0,29,2010,All,3020,PA
0,13,2010,All,3021,PA
0,15,2010,All,3022,PA
0,25,2010,All,3023,PA
0,25,2010,All,3024,PA
0,27,2010,All,3025,PA
0,22,2010,All,3026,PA
0,42,2010,All,3027,PA
0,16,2010,All,3028,PA
0,32,2010,All,3029,PA
0,21,2010,All,3030,PA
0,22,2010,All,3031,PA
0,32,2010,All,3032,PA
0,16,2010,All,3033,PA
0,39,2010,All,3034,PA
0,27,2010,All,3035,PA
0,38,2010,All,3036,PA
0,20,2010,All,3037,PA
0,28,2010,All,3038,PA
0,34,2010,All,3039,PA
0,23,2010,All,3040,PA
0,21,2010,All,3041,PA
0,22,2010,All,3042,PA
0,29,2010,All,3043,PA
0,27,2010,All,3044,PA
0,26,2010,All,3045,PA
0,34,2010,All,3046,PA
0,23,2010,All,3047,PA
0,41,2010,All,3048,PA
0,28,2010,All,3049,PA
0,20,2010,All,3050,PA
0,33,2010,All,3051,PA
0,34,2010,All,3052,PA
0,19,2010,All,3053,PA
0,34,2010,All,3054,PA
0,24,2010,All,3055,PA
0,30,2010,All,3056,PA
0,25,2010,All,3057,PA
0,22,2010,All,3058,PA
0,21,2010,All,3059,PA
0,11,2010,All,3060,PA
0,25,2010,All,3061,PA
0,41,2010,All,3062,PA
0,36,2010,All,3063,PA
0,26,2010,All,3064,PA
0,15,2010,All,3065,PA
0,26,2010,All,3066,PA
0,29,2010,All,3067,PA
0,29,2010,All,3068,PA
0,25,2010,All,3069,PA
0,15,2010,All,3070,PA
0,30,2010,All,3071,PA
0,19,2010,All,3072,PA
0,32,2010,All,3073,PA
0,20,2010,All,3074,PA
0,30,2010,All,3075,PA
0,28,2010,All,3076,PA
0,17,2010,All,3077,PA
0,22,2010,All,3078,PA
0,39,2010,All,3079,PA
0,43,2010,All,3080,PA
0,25,2010,All,3081,PA
0,19,2010,All,3082,PA
0,28,2010,All,3083,PA
0,25,2010,All,3084,PA
0,30,2010,All,3085,PA
0,22,2010,All,3086,PA
0,27,2010,All,3087,PA
0,30,2010,All,3088,PA
0,18,2010,All,3089,PA
0,15,2010,All,3090,PA
0,39,2010,All,3091,PA
0,29,2010,All,3092,PA
0,26,2010,All,3093,PA
0,27,2010,All,3094,PA
0,23,2010,All,3095,PA
0,38,2010,All,3096,PA
0,23,2010,All,3097,PA
0,29,2010,All,3098,PA
0,29,2010,All,3099,PA
0,24,2010,All,3100,PA
0,28,2010,All,3101,PA
0,21,2010,All,3102,PA
0,27,2010,All,3103,PA
0,25,2010,All,3104,PA
0,20,2010,All,3105,PA
0,25,2010,All,3106,PA
0,19,2010,All,3107,PA
0,22,2010,All,3108,PA
0,37,2010,All,3109,PA
0,21,2010,All,3110,PA
0,30,2010,All,3111,PA
0,22,2010,All,3112,PA
0,30,2010,All,3113,PA
0,25,2010,All,3114,PA
0,17,2010,All,3115,PA
0,18,2010,All,3116,PA
0,19,2010,All,3117,PA
0,34,2010,All,3118,PA
0,48,2010,All,3119,PA
0,36,2010,All,3120,PA
0,18,2010,All,3121,PA
0,36,2010,All,3122,PA
0,18,2010,All,3123,PA
0,9,2010,All,3124,PA
0,52,2010,All,3125,PA
0,17,2010,All,3126,PA
0,42,2010,All,3127,PA
0,39,2010,All,3128,PA
0,11,2010,All,3129,PA
0,27,2010,All,3130,PA
0,19,2010,All,3131,PA
0,30,2010,All,3132,PA
0,21,2010,All,3133,PA
0,25,2010,All,3134,PA
0,18,2010,All,3135,PA
0,35,2010,All,3136,PA
0,33,2010,All,3137,PA
0,31,2010,All,3138,PA
0,15,2010,All,3139,PA
0,24,2010,All,3140,PA
0,28,2010,All,3141,PA
0,23,2010,All,3142,PA
0,23,2010,All,3143,PA
0,19,2010,All,3144,PA
0,16,2010,All,3145,PA
0,24,2010,All,3146,PA
0,28,2010,All,3147,PA
0,28,2010,All,3148,PA
0,33,2010,All,3149,PA
0,18,2010,All,3150,PA
0,19,2010,All,3151,PA
0,30,2010,All,3152,PA
0,15,2010,All,3153,PA
0,36,2010,All,3154,PA
0,24,2010,All,3155,PA
0,25,2010,All,3156,PA
0,14,2010,All,3157,PA
0,24,2010,All,3158,PA
0,28,2010,All,3159,PA
0,20,2010,All,3160,PA
0,22,2010,All,3161,PA
0,15,2010,All,3162,PA
0,25,2010,All,3163,PA
0,44,2010,All,3164,PA
0,33,2010,All,3165,PA
0,27,2010,All,3166,PA
0,27,2010,All,3167,PA
0,30,2010,All,3168,PA
0,20,2010,All,3169,PA
0,24,2010,All,3170,PA
0,30,2010,All,3171,PA
0,21,2010,All,3172,PA
0,27,2010,All,3173,PA
0,34,2010,All,3174,PA
0,27,2010,All,3175,PA
0,25,2010,All,3176,PA
0,15,2010,All,3177,PA
0,33,2010,All,3178,PA
0,34,2010,All,3179,PA
0,17,2010,All,3180,PA
0,37,2010,All,3181,PA
0,28,2010,All,3182,PA
0,20,2010,All,3183,PA
0,25,2010,All,3184,PA
0,26,2010,All,3185,PA
0,29,2010,All,3186,PA
0,31,2010,All,3187,PA
0,20,2010,All,3188,PA
0,23,2010,All,3189,PA
0,12,2010,All,3190,PA
0,29,2010,All,3191,PA
0,24,2010,All,3192,PA
0,20,2010,All,3193,PA
0,24,2010,All,3194,PA
0,31,2010,All,3195,PA
0,32,2010,All,3196,PA
0,27,2010,All,3197,PA
0,28,2010,All,3198,PA
0,20,2010,All,3199,PA
0,28,2010,All,3200,PA
0,26,2010,All,3201,PA
0,22,2010,All,3202,PA
0,24,2010,All,3203,PA
0,27,2010,All,3204,PA
0,21,2010,All,3205,PA
0,25,2010,All,3206,PA
0,29,2010,All,3207,PA
0,24,2010,All,3208,PA
0,21,2010,All,3209,PA
0,29,2010,All,3210,PA
0,25,2010,All,3211,PA
0,17,2010,All,3212,PA
0,21,2010,All,3213,PA
0,24,2010,All,3214,PA
0,28,2010,All,3215,PA
0,23,2010,All,3216,PA
0,20,2010,All,3217,PA
0,22,2010,All,3218,PA
0,13,2010,All,3219,PA
0,24,2010,All,3220,PA
0,25,2010,All,3221,PA
0,37,2010,All,3222,PA
0,17,2010,All,3223,PA
0,21,2010,All,3224,PA
0,27,2010,All,3225,PA
0,18,2010,All,3226,PA
0,14,2010,All,3227,PA
0,25,2010,All,3228,PA
0,24,2010,All,3229,PA
0,20,2010,All,3230,PA
0,14,2010,All,3231,PA
0,25,2010,All,3232,PA
0,15,2010,All,3233,PA
0,22,2010,All,3234,PA
